WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-03-31T12:00:00,2.77777777778,2.77777777778,,2.77777777778,2.77777777778,,2.77777777778,2.77777777778,2.77777777778,2.77777777778,4.44444444444,,4.44444444444,,5,,6.11111111111,8.33333333333,7.22222222222,,7.22222222222,,,5.55555555556,5.55555555556,,5,,5,,4.44444444444,,,
2018-03-31T18:00:00,3.33333333333,3.33333333333,3.33333333333,,2.77777777778,2.77777777778,,2.77777777778,2.77777777778,3.88888888889,3.88888888889,4.44444444444,,4.44444444444,,5,,6.11111111111,6.66666666667,,,,,,6.11111111111,6.11111111111,,5,,5,,2.77777777778,6.66666666667,6.66666666667
2018-04-01T00:00:00,6.11111111111,6.11111111111,6.11111111111,6.11111111111,,5.55555555556,5.55555555556,,6.11111111111,6.11111111111,6.11111111111,6.11111111111,6.66666666667,,6.66666666667,,7.77777777778,,7.77777777778,7.22222222222,6.66666666667,,6.66666666667,,,5.55555555556,5.55555555556,,,,,,4.44444444444,6.11111111111
2018-04-01T06:00:00,5.55555555556,7.22222222222,7.22222222222,7.22222222222,7.22222222222,,6.66666666667,6.66666666667,,6.66666666667,6.66666666667,6.66666666667,6.66666666667,7.22222222222,,7.77777777778,,8.33333333333,,8.33333333333,,6.11111111111,,6.11111111111,,,,,,,,,,
2018-04-01T12:00:00,8.33333333333,8.33333333333,8.33333333333,10.5555555556,10.5555555556,8.33333333333,,9.44444444444,9.44444444444,,8.33333333333,8.33333333333,7.22222222222,7.22222222222,,,8.33333333333,,,,9.44444444444,8.33333333333,7.77777777778,,7.77777777778,,,6.66666666667,6.66666666667,,6.11111111111,,6.11111111111,
2018-04-01T18:00:00,5.55555555556,8.88888888889,8.88888888889,8.88888888889,7.22222222222,7.22222222222,8.88888888889,,7.77777777778,7.77777777778,,8.33333333333,8.33333333333,7.77777777778,7.77777777778,9.44444444444,,9.44444444444,,10,,11.1111111111,10,8.88888888889,,8.88888888889,,,7.77777777778,7.77777777778,,7.22222222222,,6.66666666667
2018-04-02T00:00:00,10,10,10,10.5555555556,10.5555555556,10,10,10,,9.44444444444,9.44444444444,,9.44444444444,9.44444444444,8.88888888889,8.88888888889,10,,10,,10.5555555556,,11.1111111111,11.1111111111,10.5555555556,,10.5555555556,,,10,10,,8.88888888889,
2018-04-02T06:00:00,,10.5555555556,11.6666666667,11.6666666667,11.1111111111,11.1111111111,10.5555555556,10.5555555556,,,10,10,,,,9.44444444444,9.44444444444,,,,,10.5555555556,,11.6666666667,11.6666666667,11.1111111111,,11.1111111111,,,10.5555555556,10.5555555556,,10
2018-04-02T12:00:00,12.2222222222,,,12.2222222222,12.2222222222,12.2222222222,11.6666666667,11.1111111111,11.1111111111,10.5555555556,,10.5555555556,10.5555555556,,10,10,10,10,10,,10,,,,,12.2222222222,11.6666666667,,11.6666666667,,,12.2222222222,12.2222222222,
2018-04-02T18:00:00,10.5555555556,,,,11.6666666667,11.6666666667,11.6666666667,,10.5555555556,10.5555555556,11.1111111111,,11.1111111111,11.1111111111,,11.1111111111,11.1111111111,11.1111111111,11.1111111111,11.1111111111,,10.5555555556,,,,12.2222222222,12.7777777778,12.2222222222,,12.2222222222,,,13.3333333333,
2018-04-03T00:00:00,10.5555555556,11.6666666667,11.6666666667,,11.6666666667,12.2222222222,12.2222222222,12.2222222222,,11.6666666667,11.6666666667,11.6666666667,,,,,11.6666666667,11.6666666667,11.6666666667,11.6666666667,10.5555555556,,11.1111111111,,10,,11.6666666667,13.3333333333,12.7777777778,,12.7777777778,,,13.8888888889
2018-04-03T06:00:00,,11.6666666667,12.2222222222,12.2222222222,,12.2222222222,12.7777777778,12.7777777778,12.7777777778,12.7777777778,12.2222222222,12.2222222222,12.2222222222,,11.6666666667,11.6666666667,,12.7777777778,12.7777777778,11.6666666667,11.6666666667,11.1111111111,,10.5555555556,,10,,10.5555555556,11.6666666667,,,,,
2018-04-03T12:00:00,14.4444444444,,13.8888888889,15.5555555556,15.5555555556,,13.8888888889,14.4444444444,14.4444444444,14.4444444444,13.8888888889,14.4444444444,14.4444444444,13.8888888889,,13.8888888889,13.8888888889,,13.3333333333,13.3333333333,12.2222222222,12.2222222222,12.2222222222,,11.1111111111,,9.44444444444,,10,9.44444444444,,,,
2018-04-03T18:00:00,13.3333333333,13.3333333333,,,13.3333333333,13.3333333333,,,,,,14.4444444444,13.3333333333,13.3333333333,14.4444444444,,14.4444444444,14.4444444444,,13.8888888889,13.8888888889,13.8888888889,13.8888888889,13.3333333333,,12.2222222222,,10.5555555556,,10.5555555556,8.33333333333,,,
2018-04-04T00:00:00,,15,15,,15,14.4444444444,14.4444444444,,15,16.1111111111,16.1111111111,16.1111111111,15.5555555556,15.5555555556,15.5555555556,15,,15.5555555556,15.5555555556,,15,15,14.4444444444,14.4444444444,13.8888888889,,12.7777777778,,11.6666666667,,11.1111111111,8.88888888889,,
2018-04-04T06:00:00,15,,14.4444444444,15.5555555556,,15.5555555556,14.4444444444,14.4444444444,,15.5555555556,,,,16.1111111111,16.1111111111,16.1111111111,16.1111111111,,16.1111111111,16.1111111111,,16.1111111111,16.1111111111,16.1111111111,16.1111111111,14.4444444444,,,,,,,,
2018-04-04T12:00:00,16.1111111111,16.1111111111,,16.6666666667,15,,15,16.1111111111,16.1111111111,,15,16.6666666667,16.6666666667,16.6666666667,15.5555555556,17.2222222222,17.2222222222,17.2222222222,,17.2222222222,17.2222222222,,15.5555555556,15.5555555556,15.5555555556,15.5555555556,13.8888888889,,14.4444444444,,11.1111111111,,,
2018-04-04T18:00:00,7.22222222222,11.1111111111,10,,11.6666666667,11.6666666667,,11.6666666667,11.6666666667,11.6666666667,,12.7777777778,13.8888888889,13.8888888889,13.8888888889,14.4444444444,16.1111111111,16.1111111111,16.6666666667,,16.6666666667,16.6666666667,,13.8888888889,13.8888888889,13.8888888889,13.8888888889,13.3333333333,,15,,11.6666666667,,
2018-04-05T00:00:00,-0.555555555556,0.555555555556,1.11111111111,1.66666666667,,2.22222222222,2.77777777778,,2.77777777778,3.33333333333,3.33333333333,,3.88888888889,6.11111111111,6.11111111111,6.11111111111,7.77777777778,10.5555555556,10.5555555556,10,,14.4444444444,14.4444444444,,11.6666666667,11.6666666667,11.1111111111,11.1111111111,12.2222222222,,14.4444444444,,12.2222222222,
2018-04-05T06:00:00,-1.66666666667,-1.11111111111,-1.66666666667,-0.555555555556,-1.66666666667,,-0.555555555556,-0.555555555556,,-0.555555555556,-0.555555555556,-0.555555555556,,-0.555555555556,0.555555555556,0.555555555556,0.555555555556,1.66666666667,3.33333333333,3.33333333333,3.33333333333,,6.66666666667,6.66666666667,,6.66666666667,6.66666666667,8.33333333333,8.33333333333,10.5555555556,,13.3333333333,,
2018-04-05T12:00:00,-2.22222222222,-2.22222222222,-2.22222222222,-1.66666666667,-1.66666666667,-1.11111111111,,-1.66666666667,-1.66666666667,,-1.66666666667,-0.555555555556,-0.555555555556,,-1.66666666667,-1.11111111111,-1.11111111111,-1.11111111111,0,0.555555555556,0.555555555556,1.11111111111,,3.33333333333,3.33333333333,,3.33333333333,3.33333333333,5.55555555556,5.55555555556,9.44444444444,,,
2018-04-05T18:00:00,,-1.66666666667,-1.66666666667,-1.66666666667,-0.555555555556,0,0,,0,0,,0,0,0,,-0.555555555556,-0.555555555556,-0.555555555556,-0.555555555556,0,0.555555555556,0.555555555556,1.66666666667,,5,5,,5.55555555556,5.55555555556,6.66666666667,6.66666666667,,,
2018-04-06T00:00:00,1.66666666667,,1.66666666667,1.66666666667,1.11111111111,2.22222222222,2.22222222222,2.22222222222,,2.22222222222,2.22222222222,,2.22222222222,2.22222222222,2.22222222222,,1.66666666667,1.11111111111,1.11111111111,1.11111111111,1.11111111111,2.77777777778,2.77777777778,3.33333333333,,4.44444444444,4.44444444444,,5,5,5.55555555556,5.55555555556,10,
2018-04-06T06:00:00,,3.88888888889,,3.88888888889,3.88888888889,3.88888888889,4.44444444444,4.44444444444,4.44444444444,,4.44444444444,4.44444444444,,4.44444444444,4.44444444444,4.44444444444,,2.77777777778,2.77777777778,2.77777777778,2.77777777778,2.22222222222,3.33333333333,3.33333333333,3.88888888889,,4.44444444444,4.44444444444,,6.11111111111,6.11111111111,5,5,
2018-04-06T12:00:00,7.77777777778,,8.88888888889,,8.88888888889,8.33333333333,8.33333333333,8.33333333333,8.33333333333,7.77777777778,,7.22222222222,6.66666666667,,6.66666666667,6.11111111111,6.11111111111,,3.88888888889,3.33333333333,3.33333333333,3.33333333333,3.88888888889,5,5,6.11111111111,,9.44444444444,9.44444444444,,6.66666666667,6.66666666667,6.66666666667,6.66666666667
